kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
3340313,K03677.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,30.5528701,1.828E-5,-1.828E-5,143.348399,6.72E-4,-6.72E-4,1.134,0.104,-0.215,5.3367,0.014,-0.014,63521.0,148.0,-148.0,63.57,20.79,-7.42,685.0,,,51.9,50.09,-17.25,510.8,1,q1_q17_dr25_tce,6441.0,179.0,-246.0,4.367,0.072,-0.203,1.165,0.381,-0.136,290.96396,38.469501,16.245
5021174,K03679.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.04506346,1.549E-6,-1.549E-6,132.232226,4.46E-4,-4.46E-4,0.529,0.024,-0.032,3.22222,0.00777,-0.00777,360180.0,950.0,-950.0,67.94,0.0,0.0,1143.0,,,402.77,0.0,0.0,483.9,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,294.58798,40.167068,17.705
6314185,K03752.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,1.433262145,1.625E-6,-1.625E-6,132.822323,9.5E-4,-9.5E-4,0.933,0.002,-0.002,5.6316,0.0552,-0.0552,1849.5,15.3,-15.3,5.67,1.54,-1.27,1769.0,,,2319.46,1906.69,-1094.34,159.3,1,q1_q17_dr25_tce,5977.0,179.0,-197.0,4.318,0.19,-0.19,1.068,0.291,-0.238,299.24219,41.62323,14.888
8620561,K03753.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.782046543,1.56E-7,-1.56E-7,131.674244,2.08E-4,-2.08E-4,0.633,0.069,-0.184,1.9874,0.0107,-0.0107,340460.0,1180.0,-1180.0,43.07,3.35,-3.35,1372.0,,,836.18,264.25,-221.22,534.0,1,q1_q17_dr25_tce,4768.0,151.0,-170.0,4.661,0.056,-0.032,0.591,0.046,-0.046,290.26721,44.711441,16.784
8937019,K03754.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.663604992,2.838E-6,-2.838E-6,133.892182,5.6E-4,-5.6E-4,0.785,0.303,-0.092,1.4283,0.014,-0.014,163380.0,1286.0,-1286.0,54.55,0.0,0.0,1021.0,,,257.36,0.0,0.0,169.4,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,284.79047,45.230106,17.93
9896435,K03755.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,18.076610347,9.258E-6,-9.258E-6,146.256704,6.0E-4,-6.0E-4,1.074,0.386,-0.085,3.1396,0.0138,-0.0138,65280.0,210.0,-210.0,39.16,2.88,-3.79,533.0,,,19.14,6.22,-5.64,380.6,1,q1_q17_dr25_tce,4848.0,173.0,-173.0,4.55,0.065,-0.04,0.764,0.056,-0.074,294.12576,46.797779,16.636
10352938,K03756.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.47173281,2.588E-5,-2.588E-5,136.35537,0.00448,-0.00448,0.267,0.072,-0.267,7.1964,0.077,-0.077,6472.7,80.0,-80.0,13.68,4.1,-4.09,1338.0,,,757.69,670.48,-439.52,94.5,1,q1_q17_dr25_tce,6318.0,177.0,-243.0,4.079,0.258,-0.172,1.685,0.504,-0.504,296.69699,47.407627,14.35
10676927,K03830.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.031100362,1.076E-6,-1.076E-6,131.87473,0.00118,-0.00118,0.293,0.053,-0.156,2.9759,0.0399,-0.0399,129160.0,960.0,-960.0,27.35,5.71,-2.44,1584.0,,,1491.65,979.99,-421.24,178.5,1,q1_q17_dr25_tce,5666.0,181.0,-202.0,4.601,0.036,-0.135,0.752,0.157,-0.067,296.14957,47.937832,17.022
5649836,K03831.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.597933142,6.3E-8,-6.3E-8,131.95669,1.11E-4,-1.11E-4,0.634,0.008,-0.009,3.47133,0.00407,-0.00407,284380.0,234.0,-234.0,63.46,0.0,0.0,2161.0,,,5169.99,0.0,0.0,1490.3,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,299.07919,40.828976,16.377
7620660,K03832.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,5.36652724,3.367E-5,-3.367E-5,134.86398,0.00551,-0.00551,0.985,5.945,-0.035,8.367,0.188,-0.188,3122.5,69.7,-69.7,7.97,2.36,-0.79,982.0,,,219.72,194.93,-65.46,50.7,1,q1_q17_dr25_tce,5858.0,174.0,-209.0,4.553,0.036,-0.192,0.849,0.251,-0.084,295.56024,43.203178,15.48
3836399,K03834.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.540392098,2.054E-6,-2.054E-6,131.9989,0.00129,-0.00129,1.184,1.589,-0.044,3.7271,0.0623,-0.0623,1022.0,14.3,-14.3,17.63,1.51,-1.68,1210.0,,,506.98,164.83,-134.57,87.2,1,q1_q17_dr25_tce,4911.0,146.0,-131.0,4.564,0.066,-0.039,0.724,0.062,-0.069,286.93588,38.924469,14.449
10491062,K03910.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.199076661,7.303E-6,-7.303E-6,133.06147,0.00317,-0.00317,1.22,1.303,-0.174,6.11,0.135,-0.135,777.4,16.3,-16.3,21.72,3.93,-1.81,1179.0,,,457.33,273.92,-123.94,56.2,1,q1_q17_dr25_tce,5310.0,185.0,-185.0,4.565,0.045,-0.105,0.791,0.143,-0.066,298.78415,47.655548,15.339
4058881,K03912.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,7.77241144,5.886E-5,-5.886E-5,132.58122,0.00688,-0.00688,0.317,0.135,-0.317,5.272,0.182,-0.182,286.9,16.5,-16.5,1.69,0.49,-0.16,938.0,,,183.58,159.32,-52.36,18.9,1,q1_q17_dr25_tce,6014.0,181.0,-199.0,4.486,0.05,-0.2,0.993,0.286,-0.095,292.02042,39.16156,15.327
8621353,K03682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,11.344347453,8.968E-6,-8.968E-6,138.811996,8.61E-4,-8.61E-4,0.692,0.028,-0.027,5.9738,0.0165,-0.0165,258240.0,744.0,-744.0,62.52,0.0,0.0,810.0,,,101.92,0.0,0.0,437.2,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,290.53476,44.774345,17.953
9394601,K03684.01,,FALSE POSITIVE,FALSE POSITIVE,0.027,0,1,0,0,0.876826336,7.3E-8,-7.3E-8,132.0647202,7.45E-5,-7.45E-5,0.481,0.004,-0.003,3.6097,0.00625,-0.00625,138370.0,144.0,-144.0,37.24,11.72,-3.91,2042.0,,,4095.0,3718.03,-1190.4,1338.1,1,q1_q17_dr25_tce,6344.0,158.0,-190.0,4.481,0.054,-0.216,0.962,0.303,-0.101,287.15314,45.983829,12.29
8494410,K03685.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,208.86909724,6.864E-5,-6.864E-5,273.692419,2.33E-4,-2.33E-4,1.056,0.322,-0.087,4.5707,0.0153,-0.0153,21307.0,60.1,-60.1,29.95,8.25,-4.43,316.0,,,2.34,1.9,-0.83,413.8,1,q1_q17_dr25_tce,5914.0,160.0,-178.0,4.421,0.101,-0.188,0.987,0.272,-0.146,291.4946,44.523499,14.461
6863161,K03757.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.98663794,1.253E-5,-1.253E-5,133.311523,8.33E-4,-8.33E-4,1.105,0.104,-0.087,4.7585,0.039,-0.039,63156.0,407.0,-407.0,134.5,41.35,-50.53,3234.0,,,25932.61,24171.72,-17588.61,193.0,1,q1_q17_dr25_tce,9191.0,286.0,-430.0,3.973,0.237,-0.172,2.619,0.805,-0.984,291.85333,42.30669,14.726
7840035,K03758.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,13.54208867,3.16E-5,-3.16E-5,144.00206,0.00258,-0.00258,0.985,57.99,-0.003,4.9406,0.0493,-0.0493,28869.0,256.0,-256.0,26.65,6.63,-4.43,727.0,,,66.01,52.75,-25.89,137.6,1,q1_q17_dr25_tce,5496.0,199.0,-182.0,4.405,0.158,-0.193,0.927,0.231,-0.154,297.27789,43.56955,16.9
8543279,K03759.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,7.549303633,3.544E-6,-3.544E-6,135.010802,4.25E-4,-4.25E-4,1.253,30.46,-0.083,2.3665,0.0191,-0.0191,10223.0,70.2,-70.2,34.45,6.68,-2.87,794.0,,,93.96,58.4,-25.71,177.0,1,q1_q17_dr25_tce,5402.0,177.0,-193.0,4.581,0.032,-0.128,0.815,0.158,-0.068,283.95078,44.669022,15.992
8047283,K03760.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.77544539,2.74E-7,-2.74E-7,132.072938,3.27E-4,-3.27E-4,1.272,1.84,-0.126,1.8764,0.0146,-0.0146,6791.4,41.2,-41.2,35.53,11.25,-3.74,1883.0,,,2974.07,2868.98,-910.38,205.1,1,q1_q17_dr25_tce,5861.0,186.0,-206.0,4.546,0.037,-0.213,0.865,0.274,-0.091,297.55621,43.854988,15.64
7090867,K07810.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,308.255238,0.009272,-0.009272,282.4555,0.0161,-0.0161,0.018,0.431,-0.017,11.959,0.528,-0.528,637.1,53.0,-53.0,18.98,1.27,-4.07,576.0,,,26.05,5.69,-11.64,13.8,1,q1_q17_dr25_tce,4852.0,83.0,-131.0,2.896,0.03,-0.03,7.797,0.523,-1.672,280.99176,42.610538,13.444
7612691,K03836.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,3.46724809,1.339E-5,-1.339E-5,133.90269,0.0035,-0.0035,0.953,0.002,-0.003,11.01,0.158,-0.158,1317.3,18.9,-18.9,2.52,0.12,-0.14,841.0,,,118.15,31.72,-25.48,107.0,1,q1_q17_dr25_tce,4969.0,178.0,-158.0,4.713,0.045,-0.024,0.543,0.027,-0.03,293.40939,43.225201,15.889
9761573,K03837.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.4413445,1.633E-4,-1.633E-4,137.3429,0.0179,-0.0179,1.286,47.36,-0.518,2.8754,0.055,-0.055,2234.0,40.0,-40.0,43.5,12.5,-6.73,1136.0,,,393.59,334.88,-153.26,66.4,1,q1_q17_dr25_tce,6540.0,183.0,-252.0,4.321,0.105,-0.195,1.183,0.34,-0.183,287.3717,46.564838,14.114
8042789,K03838.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,4.618309224,7.598E-6,-7.598E-6,135.85023,0.00142,-0.00142,1.247,10.36,-0.126,3.6752,0.0672,-0.0672,1191.0,20.6,-20.6,25.43,5.08,-2.19,947.0,,,190.56,118.38,-49.64,68.5,1,q1_q17_dr25_tce,5452.0,164.0,-164.0,4.572,0.034,-0.136,0.815,0.163,-0.07,296.39835,43.803532,15.757
10095484,K03839.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.677761275,5.68E-7,-5.68E-7,131.625946,7.21E-4,-7.21E-4,1.205,0.29,-0.097,3.7085,0.0471,-0.0471,877.9,8.9,-8.9,22.15,6.05,-2.03,1906.0,,,3136.01,2511.6,-812.63,120.8,1,q1_q17_dr25_tce,5699.0,152.0,-152.0,4.553,0.033,-0.187,0.853,0.233,-0.078,298.71072,47.037449,14.382
5467102,K03840.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.845739012,2.245E-6,-2.245E-6,134.279738,6.97E-4,-6.97E-4,1.213,0.066,-0.061,11.9327,0.0314,-0.0314,24392.0,59.0,-59.0,44.7,13.97,-4.66,1294.0,,,663.42,630.85,-201.93,488.6,1,q1_q17_dr25_tce,5982.0,189.0,-210.0,4.493,0.054,-0.216,0.96,0.3,-0.1,296.67294,40.650982,15.362
6780367,K07789.01,,FALSE POSITIVE,FALSE POSITIVE,0.358,1,0,0,0,175.358905,0.004832,-0.004832,212.2454,0.0209,-0.0209,0.034,0.425,-0.034,5.34,0.65,-0.65,215.0,27.9,-27.9,2.9,1.86,-1.87,420.0,,,7.36,14.75,-6.52,9.1,1,q1_q17_dr25_tce,5109.0,136.0,-136.0,3.757,0.907,-0.302,2.02,1.301,-1.301,292.72238,42.242031,13.385
5471496,K03914.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.42618005,9.609E-5,-9.609E-5,141.50486,0.00719,-0.00719,0.935,0.011,-0.018,28.1949,0.0,0.0,1522.8,16.2,-16.2,3.48,0.27,-0.26,551.0,,,21.8,6.29,-5.33,113.1,1,q1_q17_dr25_tce,4624.0,125.0,-139.0,4.619,0.035,-0.035,0.684,0.052,-0.052,297.66675,40.65416,15.889
4544620,K03915.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.189090653,4.373E-6,-4.373E-6,132.08535,0.00181,-0.00181,1.238,1.492,-0.058,5.2094,0.086,-0.086,1027.1,15.8,-15.8,23.25,3.96,-1.97,1185.0,,,466.32,250.44,-119.84,78.3,1,q1_q17_dr25_tce,5401.0,159.0,-159.0,4.593,0.037,-0.112,0.777,0.132,-0.066,285.89816,39.672218,15.875
6863187,K07794.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,1.99492332,5.113E-5,-5.113E-5,133.4406,0.0252,-0.0252,0.772,0.208,-0.533,5.898,0.787,-0.787,77.7,8.8,-8.8,0.94,0.26,-0.09,1451.0,,,1044.18,888.94,-307.93,11.1,1,q1_q17_dr25_tce,5957.0,182.0,-223.0,4.498,0.046,-0.184,0.971,0.273,-0.091,291.85974,42.348701,15.634
9719636,K03686.01,,FALSE POSITIVE,FALSE POSITIVE,0.015,0,1,0,0,3.351573993,3.36E-6,-3.36E-6,134.28062,0.00112,-0.00112,0.011,0.178,-0.011,2.8758,0.02,-0.02,54546.0,337.0,-337.0,24.15,7.53,-3.76,1282.0,,,638.3,605.42,-244.02,192.4,1,q1_q17_dr25_tce,5984.0,189.0,-210.0,4.408,0.09,-0.195,1.033,0.322,-0.161,295.52621,46.457142,17.279
2452440,K03687.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.097050622,5.717E-6,-5.717E-6,138.423529,8.15E-4,-8.15E-4,0.592,0.006,-0.008,5.6736,0.019,-0.019,65620.0,187.0,-187.0,24.01,5.86,-3.89,891.0,,,149.48,114.24,-57.88,404.9,1,q1_q17_dr25_tce,5753.0,192.0,-192.0,4.423,0.153,-0.187,0.894,0.218,-0.145,293.44687,37.72121,16.474
5020034,K03688.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.119107262,2.572E-6,-2.572E-6,132.58903,0.00123,-0.00123,0.933,0.039,-0.023,7.5384,0.0365,-0.0365,124650.0,434.0,-434.0,77.23,21.38,-21.39,1851.0,,,2775.75,2273.32,-1533.89,347.3,1,q1_q17_dr25_tce,6381.0,177.0,-244.0,4.155,0.246,-0.164,1.423,0.394,-0.394,294.30389,40.192558,15.812
6974867,K07800.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.887691177,3.447E-6,-3.447E-6,132.36711,0.00323,-0.00323,0.419,0.049,-0.419,1.644,0.14,-0.14,37.3,2.4,-2.4,1.53,0.32,-0.63,2709.0,,,12704.16,8298.21,-8742.69,20.8,1,q1_q17_dr25_tce,5500.0,181.0,-148.0,3.775,0.323,-0.108,2.491,0.511,-1.022,298.33722,42.432911,12.386
3114667,K03763.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.888584158,1.81E-7,-1.81E-7,132.100098,2.33E-4,-2.33E-4,0.453,0.022,-0.018,2.25012,0.00504,-0.00504,412710.0,734.0,-734.0,43.7,3.54,-4.33,1211.0,,,507.14,173.53,-155.47,691.2,1,q1_q17_dr25_tce,4324.0,152.0,-167.0,4.639,0.056,-0.024,0.616,0.05,-0.061,290.99725,38.282616,17.375
12109845,K03765.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.865959015,1.53E-7,-1.53E-7,132.053694,1.55E-4,-1.55E-4,3.068,1.482,-0.353,1.9058,0.0111,-0.0111,291270.0,656.0,-656.0,144.5,9.24,-12.33,1162.0,,,434.65,123.0,-129.02,620.8,1,q1_q17_dr25_tce,4561.0,145.0,-194.0,4.788,0.048,-0.028,0.469,0.03,-0.04,290.91916,50.696388,16.44
3954227,K03766.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.594276199,1.52E-7,-1.52E-7,131.835238,2.24E-4,-2.24E-4,4.038,3.792,-0.473,2.0188,0.0161,-0.0161,220740.0,1077.0,-1077.0,266.99,31.63,-26.01,1564.0,,,1414.7,648.46,-407.97,285.2,1,q1_q17_dr24_tce,4756.0,186.0,-158.0,4.603,0.058,-0.046,0.667,0.079,-0.065,291.49286,39.050152,15.985
8651551,K03841.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.527491117,1.278E-6,-1.278E-6,132.259806,7.68E-4,-7.68E-4,1.164,0.045,-0.034,7.9136,0.0586,-0.0586,33546.0,137.0,-137.0,27.85,2.29,-3.05,988.0,,,224.31,77.08,-72.12,298.6,1,q1_q17_dr25_tce,4273.0,149.0,-164.0,4.652,0.059,-0.027,0.595,0.049,-0.065,300.00583,44.718781,15.935
7115550,K07811.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.566814046,5.293E-6,-5.293E-6,131.79379,0.00959,-0.00959,0.633,0.305,-0.395,4.049,0.212,-0.212,42.1,2.7,-2.7,0.56,0.14,-0.06,2039.0,,,4073.9,2980.79,-1157.08,23.8,1,q1_q17_dr25_tce,5724.0,154.0,-154.0,4.53,0.055,-0.165,0.827,0.205,-0.088,291.08887,42.613899,14.225
9532637,K03842.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.61496383,7.7E-8,-7.7E-8,132.022402,1.14E-4,-1.14E-4,0.506,0.021,-0.018,1.93053,0.00408,-0.00408,358050.0,552.0,-552.0,44.79,3.24,-3.92,1460.0,,,1074.84,342.64,-298.12,806.5,3,q1_q17_dr25_tce,4509.0,157.0,-157.0,4.612,0.052,-0.028,0.663,0.048,-0.058,294.35965,46.125389,17.453
5305451,K03843.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,161.253747,0.003483,-0.003483,189.0939,0.0176,-0.0176,0.912,0.008,-0.016,25.322,0.755,-0.755,2598.4,58.7,-58.7,4.98,1.25,-0.41,295.0,,,1.8,1.4,-0.48,54.7,1,q1_q17_dr25_tce,5570.0,182.0,-182.0,4.573,0.04,-0.16,0.803,0.201,-0.067,298.94003,40.419441,15.397
7174349,K03844.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.974163938,3.612E-6,-3.612E-6,132.49312,0.00138,-0.00138,0.736,26.85,-0.041,1.7423,0.0347,-0.0347,90282.0,1220.0,-1220.0,34.74,0.0,0.0,1266.0,,,605.99,0.0,0.0,88.6,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,281.43701,42.727314,19.294
11824218,K03845.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,15.84131693,2.38E-5,-2.38E-5,145.4595,0.00123,-0.00123,1.247,69.88,-1.944,1.8156,0.0689,-0.0689,2617.7,84.7,-84.7,670.04,31.34,-281.9,2252.0,,,6085.07,1166.9,-4411.12,38.2,1,q1_q17_dr25_tce,4993.0,106.0,-242.0,2.399,0.039,-0.025,19.695,0.921,-8.286,296.61591,50.021709,13.724
11667548,K03926.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.831741499,5.76E-7,-5.76E-7,132.074741,5.96E-4,-5.96E-4,1.298,0.765,-0.166,2.297,0.0301,-0.0301,1231.1,13.6,-13.6,41.62,13.72,-4.57,2198.0,,,5501.14,5359.44,-1771.08,110.9,1,q1_q17_dr25_tce,6343.0,177.0,-243.0,4.408,0.054,-0.216,1.14,0.376,-0.125,294.75632,49.792091,15.61
8868649,K03927.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,4.44737112,3.358E-5,-3.358E-5,133.84048,0.00644,-0.00644,0.978,0.293,-0.027,19.45,2.3,-2.3,224.4,3.0,-3.0,2.06,0.55,-0.36,1068.0,,,307.65,246.41,-120.48,93.0,1,q1_q17_dr25_tce,5472.0,164.0,-147.0,4.382,0.153,-0.187,0.981,0.26,-0.173,284.39655,45.13604,14.016
9715939,K03690.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,12.893018017,5.268E-6,-5.268E-6,141.611199,4.33E-4,-4.33E-4,1.241,0.317,-0.173,3.30029,0.00976,-0.00976,16033.0,42.6,-42.6,62.52,17.85,-14.61,1004.0,,,240.5,203.95,-118.29,453.0,1,q1_q17_dr25_tce,6387.0,181.0,-227.0,4.178,0.214,-0.175,1.408,0.402,-0.329,294.16989,46.425289,15.517
4751083,K03691.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.532416322,5.761E-6,-5.761E-6,135.6589,0.00148,-0.00148,1.183,0.39,-0.168,3.2864,0.0246,-0.0246,34953.0,235.0,-235.0,62.25,20.61,-11.08,1328.0,,,735.27,719.81,-310.71,175.6,1,q1_q17_dr25_tce,6306.0,177.0,-243.0,4.283,0.132,-0.198,1.281,0.424,-0.228,293.08649,39.801788,16.028
4751083,K03691.02,,FALSE POSITIVE,FALSE POSITIVE,,1,1,0,0,2.26631937,,,133.3865546,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,293.08649,39.801788,16.028
5903301,K03692.01,,FALSE POSITIVE,FALSE POSITIVE,0.813,0,1,0,0,1.160153553,1.57E-7,-1.57E-7,132.145331,1.17E-4,-1.17E-4,1.258,0.098,-0.091,2.16452,0.00573,-0.00573,12302.0,27.0,-27.0,60.47,16.98,-16.98,2183.0,,,5363.78,4607.26,-2995.93,552.8,1,q1_q17_dr25_tce,6200.0,197.0,-241.0,4.161,0.264,-0.176,1.382,0.388,-0.388,298.65833,41.138882,15.149
7695087,K03693.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,4.032760214,1.924E-6,-1.924E-6,133.301891,4.28E-4,-4.28E-4,1.224,0.22,-0.141,2.7194,0.0186,-0.0186,10803.0,93.1,-93.1,378.61,129.6,-240.7,2582.0,,,10499.43,10016.94,-9306.82,150.9,1,q1_q17_dr25_tce,4969.0,102.0,-190.0,2.899,0.553,-0.237,9.433,3.228,-5.996,295.80582,43.304451,14.734
6200709,K03694.01,,FALSE POSITIVE,FALSE POSITIVE,0.024,0,1,0,0,3.723552982,5.973E-6,-5.973E-6,134.94613,0.00182,-0.00182,0.629,0.028,-0.038,3.5632,0.0549,-0.0549,40143.0,373.0,-373.0,18.83,5.48,-2.2,1176.0,,,452.71,402.04,-146.68,145.7,1,q1_q17_dr25_tce,6063.0,192.0,-213.0,4.51,0.052,-0.208,0.89,0.259,-0.104,290.41669,41.52578,16.72
7013923,K07801.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.21396079,2.323E-5,-2.323E-5,132.5689,0.0107,-0.0107,0.143,0.318,-0.143,3.452,0.627,-0.627,119.4,19.3,-19.3,0.87,0.06,-0.09,1123.0,,,375.04,109.89,-110.31,9.6,1,q1_q17_dr25_tce,4922.0,148.0,-148.0,4.505,0.084,-0.058,0.823,0.059,-0.088,284.31454,42.589321,15.844
5360082,K03768.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,11.35501209,2.156E-5,-2.156E-5,133.20478,0.00158,-0.00158,0.473,0.041,-0.058,14.557,0.132,-0.132,19675.0,103.0,-103.0,8.0,0.64,-0.63,534.0,,,19.29,5.99,-4.98,221.4,1,q1_q17_dr25_tce,4594.0,137.0,-151.0,4.679,0.056,-0.028,0.567,0.045,-0.045,291.08334,40.566639,14.772
6543683,K03769.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.195515251,5.73E-7,-5.73E-7,132.303851,4.1E-4,-4.1E-4,1.281,0.083,-0.073,5.0834,0.0249,-0.0249,8054.4,32.6,-32.6,49.33,14.13,-11.58,1959.0,,,3469.7,2997.82,-1671.32,309.1,1,q1_q17_dr25_tce,6040.0,182.0,-182.0,4.271,0.22,-0.18,1.155,0.331,-0.271,297.54337,41.947979,13.998
10555365,K03771.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,0,1,0,0,5.80184753,1.059E-5,-1.059E-5,131.77347,0.00209,-0.00209,0.478,0.11,-0.051,3.9551,0.0707,-0.0707,22143.0,191.0,-191.0,14.0,3.83,-2.06,989.0,,,225.81,190.8,-82.19,118.1,1,q1_q17_dr25_tce,5687.0,186.0,-186.0,4.426,0.124,-0.186,0.921,0.252,-0.136,298.77109,47.785412,16.605
5481426,K03772.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.38404983,2.454E-6,-2.454E-6,133.43927,0.00116,-0.00116,0.611,0.068,-0.059,3.2849,0.0227,-0.0227,312730.0,2035.0,-2035.0,66.14,0.0,0.0,1363.0,,,815.42,0.0,0.0,195.3,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,299.64487,40.690601,19.319
7983756,K03846.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,5.24078259,1.424E-5,-1.424E-5,136.54913,0.00234,-0.00234,1.223,5.247,-0.089,5.238,0.108,-0.108,592.6,11.9,-11.9,24.73,7.44,-2.48,1080.0,,,322.16,285.13,-94.41,58.1,1,q1_q17_dr25_tce,6192.0,169.0,-206.0,4.503,0.052,-0.208,0.917,0.276,-0.092,298.84415,43.725361,14.483
7289165,K03847.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,5.26641416,1.418E-5,-1.418E-5,131.69998,0.0023,-0.0023,0.774,0.151,-0.537,2.4404,0.0784,-0.0784,223.8,7.2,-7.2,2.62,0.55,-0.67,1421.0,,,964.18,588.44,-486.62,37.8,1,q1_q17_dr25_tce,6338.0,155.0,-174.0,4.087,0.228,-0.123,1.602,0.335,-0.41,293.96725,42.833279,12.859
8949316,K03849.01,,FALSE POSITIVE,FALSE POSITIVE,0.955,0,1,0,0,0.604358764,1.494E-6,-1.494E-6,131.68577,0.00134,-0.00134,1.197,5.68,-0.153,1.0423,0.0116,-0.0116,38731.0,212.0,-212.0,23.28,1.69,-2.08,997.0,,,235.63,50.97,-52.27,236.8,1,q1_q17_dr25_tce,3569.0,50.0,-57.0,4.82,0.042,-0.028,0.427,0.031,-0.038,290.51895,45.235371,16.182
